user_id,review_id,text,votes.cool,business_id,votes.funny,stars,date,type,votes.useful
KSS6v5fcZNoelu4eEZCFcw,Zb4wTnrkw6tcGqM6wXOICA,"I really don't know how this place stays open. I've been here a couple of times. The service is slooooow. They bring you your food which is never the way you ordered it, put your Bill on the table and never come back to check on you. If the place was packed I could understand but it's usually about half full. On our last visit it took us 10 minutes to get our waitresses attention. We asked for some mustard, mayo, lettuce, and tomatoes for our burgers. It took 5 minutes to get the mustard and mayo. The lettuce and tomato never came. 
It's safe to say that we won't be back. We like the food and shakes but not worth it to put up with the poor service.",0,6ilJq_05xRgek_8qUp36-g,0,1,2015-04-04,review,0
q2ccFmRoK0lkkRPosgKFFg,SNmNLFCfIcclAMnpD5fKYA,Fell asleep last night before I did my review what I can say about this place is their food is good their milkshakes r awesome I had gotten the chicken fingers with fries & a birthday cake milkshake which was delish we got seated pretty fast & our waiter was very polite & professional,0,6ilJq_05xRgek_8qUp36-g,0,4,2015-04-28,review,0
840kk_3SllERwrjcfk87sw,-vyq3v4b6hcyyeQPK7gw9w,"Drive through service is better than going inside if you want takeout. Food is always served hot- inside it just takes a lot longer than it should, both to get waited on at the counter and for the food to come. Also, the lids on the milkshake cups are awful and fall off easily. Make sure to hold on tight!",0,6ilJq_05xRgek_8qUp36-g,0,3,2015-05-16,review,0
dA9Req-YGl_1icoJN9OlKQ,PqLE6KXwnDTsNm3CoQ50Bw,"The hostess (Jenn of Jess, I'm not sure) is atrocious. I am autistic and asked to be moved from right beside the kitchen because of noise levels, and she made a huge deal of it. I ended up crying outside waiting for my partner to let me know we'd been moved. 15 minutes later, we had still not been moved or gotten food, and my partner and I left. This is 1:45 PM on a Thursday. Not at all busy. Just bad service. Our waitress was very polite, though.",0,6ilJq_05xRgek_8qUp36-g,0,1,2015-06-18,review,0
KsPJL0F0o-ZE7Tk5kxORnQ,HnsoDRIj6tA34h5ftEjmVg,I have eaten here before and never had any problems. But today was completely different. I arrived 12:15 PM to have lunch with my family. We sat there for about 25 minutes and not one person came to ask us if we were ready to order. They completely ignored us so we got up and left. One table near us had to flag a waitress just to get her attention. So we went to  Wendy's up on 8th Avenue and we had no problems ar all.,0,6ilJq_05xRgek_8qUp36-g,0,1,2015-07-16,review,2
R4Z9gsIYkRqzFmYvGFMyPQ,8wlF7BWTNVgjoEXRW3eNLw,"Slow service. Food is VERY cheap though. The milkshakes are huge thick and yummy. Sometimes when I go here, they completely ignore you when your the only person in line. The burgers were good and the menu is pretty small. Food takes about an hour to come when no ones even there! I would go here if the service was faster and better.",0,6ilJq_05xRgek_8qUp36-g,0,2,2015-07-21,review,0
XSDmg3kZfKBJvwRe9GHW7w,nJJUQewLT1OT7oZOcSQ5AQ,I know service speed isn't a chain-wide issue. This place is just REALLY. SLOW. We ordered 40 minutes ago. Still no food.,2,6ilJq_05xRgek_8qUp36-g,2,1,2015-12-13,review,3
NorNYrCESas_guipKZd2bA,bKEWQ87NfZG7vBYDUC-TQw,I ordered online last night and it was suppose to be done at 7:!5pm. I get their small line that somehow took 30mins. When i get to counter she looks at my print out and says it will be done in a few. I ask to speak to manager and she calls out a manager named Rachel who did not show. At 8:05pm she goes to check my food after me saying something! It was on the counter the whole time. My Food was cold and they have to the nerve to say come again. I Think Not!,1,6ilJq_05xRgek_8qUp36-g,0,1,2016-01-02,review,0
er16Be8CFL4DWjRX84lxyw,Ih6Rr49zVUfIvHx4T9sLhQ,"Dear my fine brethren,
A man once asked me: have you ever seen the rain? Well I have. The burgers were charred to a crust-encased oblivion. Imagine world war 3. And by God, the viscosity of the milkshakes was uncouth. 
1/5",1,6ilJq_05xRgek_8qUp36-g,2,1,2016-01-07,review,0
WzaaorVCmUTQvu4mScunNg,yO_mTfQRZSXOkjtxd9q4uQ,"..such an upsetting experience here. My family lives an hour away and came in town for dinner and Dave & Busters. We knew D&B's food was overpriced and always a long wait so we decided on here. 

We were a party of 6 adults and 1 kid. Raquan was our server and he was so nice. He took our order but sadly we waited 45 minutes for it to com.Everyone around us who just ordered 15 minutes before already had their food. I've worked at steak n shake before. it less than 10 minutes to cook both the burgers and fries. I have no idea if kitchen lost our ticket or what but i did see our server talking to them more than once about our order so atleast he was on top of it.

The manager here needs better training. He stood at the register the entire time cashing people out even though clearly the kitchen was behind and customers in the dining area were angry (saw a couple leave after waiting for server and another table talk to manager about wait time). Again i've worked at another steak n shake. The counter girl is responsible for cashing people out and take out orders.. manager should helping on the grill or over-seeing everything going on. Poor Raquan had to keep coming over to apologize whenever the manager should have. Who tf trained the boss here?

Sadly after an hour at the restaurant and 45 minutes waiting on food, we told our server we had to leave. He told us dont worry about the drinks. We tipped him and went to eat at chikfila. At least the rest of the night was fun at D&B. 

shoutout to Raquan . You're the real MVP",2,6ilJq_05xRgek_8qUp36-g,0,2,2016-02-04,review,7
4PNVWMPfC1PMzyoYfjrcHw,2oP1_VEnxQpo6jhWtEf5ng,I waited 20 minutes for charred hamburger. The bottle of seasoning on the table was a cute idea bc lord knows it didn't have any seasoning on it. The waitress kept saying that they were backed up but when I looked around there wasn't a lot of people there. However they (waitresses) were nice and apologetic. But when I think of steak sandwiches I didn't think of what I got.,0,6ilJq_05xRgek_8qUp36-g,0,2,2016-02-13,review,0
And74LzjUDX4ssXHAqRVpA,s9xq4rY71aR8HzpS2Z3I9Q,"My goal of 2016 is to write more Yelp reviews... So here we are. My boyfriend and I just spent an hour at Target getting stuff for our new house. We were hungry and wanted to grab something quick, so we went to Steak and Shake. I would first like to note that their parking lot and sidewalks had NOT been salted... Not really the best idea considering it's been icy out for two days now. Anyways, we made it inside and it was pretty crowded. We were seated within 5 minutes of coming in. The  service was OK, nothing special. I ordered the single cheeseburger and cheese fries. My boyfriend got the bacon cheeseburger and cheesy bacon fries. Our food came out pretty quickly and it was the way we ordered it (I ordered everything on my burger while my boyfriend only ordered cheese and bacon). Our food was good, I have no complaints. If you're looking for a quick and cheap bite to eat, then this is your place!",0,6ilJq_05xRgek_8qUp36-g,0,3,2016-02-17,review,0
WzEm2RV9E639H4ymeIWcyA,43ee2ElkWu7yDuvNJPfbMw,"Server took 15 minutes to even seat me, then 10 more to even take my order. Found out they didn't even have what I wanted, a common accurance lately. Once I had got my drink(COLA with a shot of cherry), it was flat and tasted a little like cough syrup. Their first attempt at my meal, grilled cheese steak burger melt(in essence a steak burger on a grilled cheese), I was served just a plain grilled cheese. Once they had gotten me another sandwich, it seemed right except for the awkward stack of pickles in the middle, not spread out. It may seem a little nitpickey at this point, but this is by far the worst experience I've had at this restaurant, but not the first. I don't think I'll be returning to suffer through that again.",0,6ilJq_05xRgek_8qUp36-g,0,1,2016-02-25,review,2
rY_iRQkpRLd1dTEYcAQsaA,e5zOLQ23vmW7_AqAJ4S2tQ,Waitress was very kind at the beginning but her attitude declined rapidly. Food was alright except the French onion soup. Couldn't believe the waitress thought it was okay to serve. A table nearby had a problem with their food. Waitress was rude to them and the manager never came to address the issue. Terrible customer service.,0,6ilJq_05xRgek_8qUp36-g,0,1,2016-03-19,review,1
zAFP4JJ8Vy_LO70I-DGWzw,gRRBi9rJjjtsI7EzuAPM2Q,Look so many better burgers. Aint no steak and no shake. Ice milk at best. Five guy burgers much better. Frosty and a daves classic much better at same price. Spend a few more and goto bgr,0,6ilJq_05xRgek_8qUp36-g,0,2,2016-03-22,review,0
hFm4g3cyNvGFcj0eHjMJnA,M9JqD0zDuwT8EMI8Fv3qiQ,"This is the worst place I've maybe ever been to.  The outside was filthy with trash all over.  The inside was maybe worse, trash and dirty.  The employees were awful, rude, slow and not caring about a thing.  I can't even guess how unsanitary it might be.  Disgusting.",0,6ilJq_05xRgek_8qUp36-g,1,1,2016-07-09,review,1
5iYis_-EF5RDfjo9yPsoFw,vNl6ZAuZbaaQxFkHuB74Mw,"I keep forgetting how not good this location is.
Inconvenienced hostesses seat the party before you without even acknowledging your presence. Disinterested, apathetic servers that ignore requests like ""we need napkins"" until you have finished your meal and erupted your hands on your clothing. Cooks meet my food quality expectations, but give barely child sized portions on side dishes. I have not seen one staff member smile the entire time I've been in here today.
I consistently return to the Rt 51 location because I get decent and consistent service. This one? I only returned because I was getting my dog groomed at the nearby Petco.",0,6ilJq_05xRgek_8qUp36-g,0,1,2016-07-16,review,0
1dUH7QW07S4DI_okrHhG1Q,RAW1QSmF2sLVTAETqnjlcA,"As far as I'm concerned, Filene's Basement is good for two things: cheap dresses and cheap accessories.

As a young performer, I need good-looking dresses for frequent auditions -- and I need a couple, so I'm not wearing the same thing every time. The dresses on the second floor usually range from $30-60 and are good for over a year. It can be hard to find a full-length dress that's not reminiscent of a prom dress, but their selection of cocktail-length dresses is ample.

As far as accessories go, Filene's tends to have cheap versions of popular trends. If I feel the need to stock my wardrobe with a transient fad, Filene's is the place to go.",0,57HN9fGRar_GckBmgHgemA,0,4,2006-03-08,review,0
